CODIGO	FUENTE	PROV	DPTO	DIST	X	Y
9700847	API	AREQUIPA	AREQUIPA	CAYMA	-71.5472835	-16.38812399
9701136	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.022094189	-8.094997111
9700045	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.524129133	-16.391378324
9700335	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.003195075	-8.110381904
9700431	API	ISLAY	AREQUIPA	MEJIA	-71.906	-17.1023
9700489	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.026657645	-8.098275577
9701260	API	CARAVELI	AREQUIPA	ATICO	-73.6136	-16.2281
9701661	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53355255	-16.41041017
9701747	WBS				-78.994502301	-8.074963209
9700455	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.01694685	-8.116350555
9700321	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.531434058	-16.431377739
9701616	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.529659736	-16.441935229
9702124	WBS				-72.097672397	-17.00192998
9700314	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.537864957	-16.405441451
9701981	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.016870966	-8.114951495
9701316	API	CAYLLOMA	AREQUIPA	CAYLLOMA	-71.7726	-15.1875
9700893	WBS				-79.03623198	-8.120602194
9702230	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.494820288	-16.42762192
9700961	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.535287039	-16.399103416
9701524	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.535962144	-16.432596601
9701207	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.545363668	-16.389863738
9700339	WBS				-70.025254582	-15.842304236
9702373	WBS					
9700234	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.026447875	-8.097287387
9701672	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.538992458	-16.405619197
9700507	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-78.999710175	-8.09114621
9701422	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.030075148	-8.112886686
9700098	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.537796558	-16.432435928
9701218	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.522056353	-16.392619269
9701360	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.535889767	-16.403908099
9700961	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.531167287	-16.434982826
9702055	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.556206774	-16.379106848
9700478	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.568311989	-16.395552023
9700253	WBS				-72.015929539	-17.028765194
9699988	WBS					
9700533	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.515060916	-16.4366405
9701156	API	CASTILLA	AREQUIPA	APLAO	-72.4926	-16.0761
9701258	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.560027498	-16.377246173
9702058	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.523218076	-16.397750718
9700112	API	AREQUIPA	AREQUIPA	HUNTER	-71.553107284	-16.441410143
9702288	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.548511152	-16.399240254
9702142	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.530539222	-16.388471635
9701326	WBS				-71.494883372	-16.404090614
9702049	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.04422047	-8.09606
9702227	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.577407025	-16.350076611
9701715	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.010266691	-8.091916297
9700640	WBS					
9700468	API	CARAVELI	AREQUIPA	CARAVELI	-73.364	-15.7714
9700642	WBS					
9701726	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.503959496	-16.399346413
9700581	WBS				-79.018718148	-8.112509911
9701999	API	AREQUIPA	AREQUIPA	LA JOYA	-71.8444	-16.4965
9701818	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.019115637	-8.109835178
9702776	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.035149896	-8.109042878
9700910	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.563081498	-16.432164261
9702377	API	ISLAY	AREQUIPA	MOLLENDO	-72.009713235	-17.021322442
9700677	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.002921991	-8.102418962
9701143	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.527710926	-16.452615669
9700385	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.491147714	-16.403402083
9700785	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.03589782	-8.12888
9700351	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.019016087	-8.099339209
9701532	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.033524456	-8.096618212
9701753	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.51306449	-16.37699115
9701732	WBS					
9700852	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.036495348	-8.089331706
9701373	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.537837339	-16.400290783
9701573	WBS				-79.063641774	-8.097935041
9702118	API	CAMANA	AREQUIPA	SAMUEL PASTOR	-72.703246277	-16.5962045
9702470	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.548557173	-16.404108774
9701927	API	AREQUIPA	AREQUIPA	SACHACA	-71.554994702	-16.405701
9701950	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.540368909	-16.384166932
9700602	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.522617297	-16.395729206
9701170	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.513726012	-16.385003173
9701237	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.525020395	-16.423403097
9700603	WBS				-71.547379802	-16.389748402
9703124	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.549700409	-16.404763644
9700223	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.531237748	-16.401733033
9702978	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.536488259	-16.402093206
9700856	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.027398884	-8.107465105
9702247	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.524489368	-16.4315575
9701492	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.031957723	-8.118656377
9700287	WBS					
9700870	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.558974264	-16.345621
9700446	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.03792076	-8.090727208
9701788	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.025374374	-8.107068145
9701805	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.022456978	-8.105933563
9700342	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.569778495	-16.386687953
9701291	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.550382975	-16.3279515
9701314	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.51404279	-16.4317395
9701303	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.491405582	-16.435002
9701077	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.506101638	-16.402455156
9700083	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.517909208	-16.4063585
9701023	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.575345975	-16.395327546
9701009	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.51265682	-16.41659689
9701275	WBS				-79.016541582	-8.113577468
9700580	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.522771515	-16.400830173
9700093	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.020221325	-8.120558843
9700993	API	AREQUIPA	AREQUIPA	HUNTER		
9702538	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.01155584	-8.0890805
9699997	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.020377011	-8.107315557
9700972	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.531904819	-16.423805474
9700831	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.530579786	-16.4347445
9700829	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.50090186	-16.398446659
9700571	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.53108928	-16.438
9700242	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.496953913	-16.407125923
9700309	API	ISLAY	AREQUIPA	MOLLENDO	-72.008752416	-17.024805
9701485	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.527182451	-16.4456325
9701550	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.574681619	-16.383954399
9702134	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.532106492	-16.430985082
9700997	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.518160209	-16.396978821
9700289	WBS				-79.022841719	-8.112449308
9700004	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.532747667	-16.42913557
9700851	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.51359043	-16.374851048
9701099	WBS					
9701060	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.586957965	-16.3138125
9700490	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.535301173	-16.415973979
9701384	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.029089437	-8.106537247
9700345	WBS				-71.511431241	-16.403156301
9702164	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.527872235	-16.404090252
9700575	API	AREQUIPA	AREQUIPA	LA JOYA	-71.8444	-16.4965
9701528	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.585835977	-16.3374005
9702155	API	AREQUIPA	AREQUIPA	SACHACA	-71.553757501	-16.4019225
9701416	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.034394623	-8.096012568
9700606	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.01386855	-8.106808809
9700060	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.550131312	-16.399143125
9701172	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.039982834	-8.128232855
9701566	API	CARAVELI	AREQUIPA	CHALA	-74.2459	-15.8651
9701558	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.04507661	-8.094495295
9701175	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.495997471	-16.408027901
9700853	WBS				-78.047184876	-7.812812791
9700067	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.5292618	-16.400907609
9701483	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.52479188	-16.39034553
9700149	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.528027171	-16.394354451
9700026	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53288639	-16.398446577
9702358	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.561635383	-16.380307908
9700555	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.512478824	-16.3933605
9701255	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.020868677	-8.117275933
9700051	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.037452994	-8.106503844
9700024	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.010757027	-8.109479168
9700572	WBS				-71.53262021	-16.39982458
9702865	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.50929792	-16.43449818
9699988	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.526971629	-16.397933824
9702250	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.58240291	-16.40261645
9701599	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.535871195	-16.450784582
9700641	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.519728411	-16.424186
9700343	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.501826744	-16.404050476
9701920	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.039090954	-8.128317
9700579	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.033278994	-8.096061991
9702154	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.58872225	-16.313856
9702810	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.481274053	-16.409750864
9700715	WBS				-71.52110387	-16.39720736
9702143	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.535782006	-16.395041079
9700882	API	CAYLLOMA	AREQUIPA	CAYLLOMA	-71.7726	-15.1875
9700321	API	CAYLLOMA	AREQUIPA	MAJES	-72.189585045	-16.3561175
9701052	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.489715813	-16.416851582
9701228	WBS				-71.534560723	-16.391361482
9700355	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.48236659	-16.405272527
9700407	WBS					
9702424	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.030743217	-8.117333587
9700248	API	AREQUIPA	AREQUIPA	LA JOYA	-71.8444	-16.4965
9701016	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.043695511	-8.111645
9701475	WBS					
9700357	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.037199291	-8.12811432
9702394	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.04038001	-8.100962626
9701813	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.027784593	-8.098526977
9700282	API	AREQUIPA	AREQUIPA	CAYMA	-71.541390553	-16.3819705
9700364	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53595071	-16.40406189
9701290	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.01042536	-8.110883299
9701600	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.511073544	-16.406515099
9701710	API	AREQUIPA	AREQUIPA	LA JOYA	-71.8444	-16.4965
9702224	API	CAYLLOMA	AREQUIPA	CAYLLOMA	-71.7726	-15.1875
9700102	WBS	AREQUIPA	AREQUIPA	CERRO COLORADO		
9702197	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.042807074	-8.10242342
9700144	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.50845403	-16.37616273
9700291	WBS				-79.003740837	-8.102750809
9700559	API	CAYLLOMA	AREQUIPA	CAYLLOMA	-71.7726	-15.1875
9703168	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.014636091	-8.092966732
9701048	WBS				-71.543312365	-16.385636381
9700845	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.017642064	-8.098662079
9701891	API	AREQUIPA	AREQUIPA	LA JOYA	-71.8444	-16.4965
9700664	API	AREQUIPA	AREQUIPA	HUNTER	-71.556226774	-16.437877585
9701267	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.011092861	-8.09218642
9702183	API	CAMANA	AREQUIPA	N.DE PIEROLA	-72.709481811	-16.587072715
9702311	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53418394	-16.39973232
9700686	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.514540718	-16.41428431
9701768	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.529194758	-16.400682379
9701399	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.513060766	-16.424933623
9701548	API	CAMANA	AREQUIPA	CAMANA	-72.71045098	-16.6263824
9700311	API	AREQUIPA	AREQUIPA	TIABAYA	-71.580856731	-16.415137356
9701646	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.552706966	-16.390281103
9701947	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.526166528	-16.385216899
9700582	API	ISLAY	AREQUIPA	MOLLENDO	-72.016904981	-17.023119431
9701374	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.531877326	-16.397043296
9700411	WBS				-79.034832972	-8.13695856
9702008	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.55184759	-16.401209
9701283	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.50311527	-16.41873128
9700035	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.02345229	-8.106949972
9701574	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.023891667	-8.115506726
9701268	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.534550101	-16.401488167
9702996	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.03264171	-8.110286007
9700124	WBS				-75.695927165	-14.049813126
9701196	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.518403703	-16.4346615
9702401	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.51264961	-16.432592697
9702152	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.03072064	-8.112463985
9701189	API	CAMANA	AREQUIPA	CAMANA	-72.70852431	-16.61854233
9701057	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.012916782	-8.106022378
9700028	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.472062154	-16.417649
9700286	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.034177704	-8.1252385
9700077	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.034234808	-8.119486189
9700021	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.022158374	-8.120459
9701193	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.569224856	-16.38862812
9700539	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.520314692	-16.403898173
9701466	API	AREQUIPA	AREQUIPA	LA JOYA	-71.8444	-16.4965
9702607	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.509768527	-16.413156024
9703195	API	AREQUIPA	AREQUIPA	SACHACA	-71.554998829	-16.407493
9700518	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.036181126	-8.118272235
9700549	API	HUANCAYO	JUNIN	CHILCA	-75.198081356	-12.084981635
9700042	API	CAMANA	AREQUIPA	CAMANA	-72.707055038	-16.624523397
9700600	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.020687203	-8.122008955
9700330	API	AREQUIPA	AREQUIPA	HUNTER	-71.553265319	-16.4544875
9700121	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.022424332	-8.117107427
9701583	WBS				-72.887176025	-13.634418905
9700384	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.492264233	-16.410392483
9702314	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.557127709	-16.377875704
9701121	API	AREQUIPA	AREQUIPA	SACHACA	-71.577471717	-16.413827606
9700075	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.023930947	-8.110672293
9700248	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.010576491	-8.105949898
9700836	WBS				-71.52483757	-16.40130697
9700479	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.025769658	-8.119828438
9700924	API	AREQUIPA	AREQUIPA	HUNTER	-71.558283546	-16.439937289
9700342	API	CARAVELI	AREQUIPA	ATICO	-73.6136	-16.2281
9700586	API	AREQUIPA	AREQUIPA	CHIGUATA	-71.4471	-16.4136
9701261	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.540041158	-16.41547
9700956	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.540223523	-16.386843335
9701640	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.53145531	-16.442029884
9701140	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.518901305	-16.404363
9701875	WBS				-71.56187303	-16.372818962
9700522	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.531370867	-16.395563537
9700492	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.037187772	-8.102765665
9700275	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.012228995	-8.112830847
9702561	API	AREQUIPA	AREQUIPA	CAYMA	-71.548709642	-16.391441
9701448	WBS					
9700505	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53016758	-16.401649406
9699986	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.5204756	-16.378644825
9700004	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.50405796	-16.417287882
9700573	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.030798099	-8.110653173
9700829	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.49178659	-16.40055412
9701550	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.552626569	-16.3938835
9701206	API	AREQUIPA	AREQUIPA	CAYMA	-71.553700895	-16.3785515
9701225	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.494465588	-16.403400951
9702553	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.022846943	-8.107772378
9700421	API	AREQUIPA	AREQUIPA	CAYMA	-71.543120237	-16.35739758
9700663	API	AREQUIPA	AREQUIPA	CAYMA	-71.543770683	-16.3399665
9700649	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.515816483	-16.391241528
9700159	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53376182	-16.40414598
9702057	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.012743331	-8.104455579
9701707	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.49956909	-16.42110661
9702164	WBS				-79.021914159	-8.110923748
9702189	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.535625203	-16.400220152
9700273	API	CAMANA	AREQUIPA	CAMANA	-72.710205714	-16.624570698
9700878	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.50927963	-16.416666
9701649	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.023577397	-8.111372024
9700010	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.532313562	-16.436521491
9701229	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.544781836	-16.4086535
9700563	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.018285131	-8.125107121
9702197	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.497153932	-16.422439658
9701502	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.030193144	-8.129476
9702357	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.536305816	-16.45539
9700191	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.575864672	-16.391414814
9700979	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.031613741	-8.100716419
9700809	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.539227701	-16.414343
9699990	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.538820355	-16.407984431
9700811	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.511954324	-16.413686371
9702085	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.553234341	-16.3968975
9700124	API	AREQUIPA	AREQUIPA	SACHACA	-71.555732049	-16.4068045
9702279	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.032741413	-8.126162
9701271	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.017550958	-8.098104005
9700844	API	TRUJILLO	LA LIBERTAD	TRUJILLO		
9701777	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.526994865	-16.443595382
9701011	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.511855604	-16.422952
9700750	WBS				-70.7399	-17.0462
9702346	WBS				-71.530914294	-16.401365112
9701336	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.586402166	-16.336908
9700387	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53498295	-16.39867582
9700070	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.536148483	-16.40085912
9700705	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.534922731	-16.398198762
9700146	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.02793992	-8.113403489
9701384	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.045741536	-8.116509
9701187	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.025719509	-8.096735561
9700807	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.516343989	-16.393817257
9701513	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.018603535	-8.115621949
9701665	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.530781125	-16.4117875
9700883	API	AREQUIPA	AREQUIPA	CAYMA	-71.543533747	-16.33397
9702306	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.557267047	-16.377958
9701378	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.023545959	-8.097917218
9702583	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.03799044	-8.095592958
9701498	WBS				-71.570121	-16.410479424
9701841	API	ISLAY	AREQUIPA	MOLLENDO	-72.01439336	-17.0269783
9702977	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.012554379	-8.108262832
9700894	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.526506348	-16.395792994
9700028	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.025554371	-8.114569783
9700958	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.475638214	-16.40788608
9702127	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53128346	-16.39840162
9700886	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.540487546	-16.391545463
9700130	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.040096819	-8.09881791
9700639	API	ISLAY	AREQUIPA	MOLLENDO	-72.015509134	-17.029810804
9699992	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.531183777	-16.406418369
9700415	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.013236798	-8.115955048
9703131	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.501935221	-16.4223545
9701995	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53059632	-16.401414632
9702150	API	AREQUIPA	AREQUIPA	SACHACA	-71.563778193	-16.4272195
9702020	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.046044717	-8.119717
9702319	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.525878649	-16.401886883
9700150	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.510191126	-16.419037145
9701116	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.505493465	-16.406382836
9700032	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.494032421	-16.416141297
9702659	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53340805	-16.40081641
9700076	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.041371123	-8.1218945
9700075	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.550640323	-16.3956395
9700005	API	AREQUIPA	AREQUIPA	CERRO COLORADO		
9701012	API	AREQUIPA	AREQUIPA	HUNTER	-71.554521537	-16.4522115
9700638	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.006165495	-8.096635832
9700520	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.54672338	-16.414169594
9700862	WBS					
9700284	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53209843	-16.403654482
9702121	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.004234632	-8.100118
9700361	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.524591865	-16.4333615
9700163	WBS				-71.524669797	-16.387116479
9700609	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.040099844	-8.098827935
9701801	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.540207933	-16.398239213
9700552	API	AREQUIPA	AREQUIPA	CAYMA	-71.548177298	-16.3816695
9701407	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.037192319	-8.094622288
9701815	WBS				-71.514690282	-16.402334653
9701949	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.029964	-8.117443
9700636	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.531058572	-16.417438
